name,gender,births
Laney,F,8762
Scarlet,F,8754
Queen,F,8745
Haven,F,8733
Laci,F,8733
Liz,F,8726
Skyla,F,8716
Luella,F,8710
Raina,F,8709
Milagros,F,8707
Kirstin,F,8706
Reina,F,8701
Amalia,F,8682
Kenna,F,8676
Rayna,F,8671
Andria,F,8669
Cherish,F,8669
Gisselle,F,8668
Patrica,F,8662
Jeanna,F,8644
Roselyn,F,8640
Kristyn,F,8625
Suzanna,F,8622
Charles,F,8605
Kallie,F,8576
Kerrie,F,8561
Robbin,F,8560
Holli,F,8555
Hana,F,8544
Adela,F,8539
Adalyn,F,8538
Essence,F,8536
Griselda,F,8536
Nakia,F,8522
Anaya,F,8504
Dylan,F,8503
Janiyah,F,8498
Kaci,F,8498
Luanne,F,8493
Shyanne,F,8473
Eddie,F,8466
Letha,F,8416
Kyle,F,8411
Amara,F,8396
Maeve,F,8389
Arabella,F,8388
Lilah,F,8364
Misti,F,8320
Gemma,F,8317
Amani,F,8316
Elnora,F,8281
Kami,F,8273
Richelle,F,8257
Fabiola,F,8247
Aracely,F,8240
Ansley,F,8236
Brigitte,F,8228
Stacia,F,8178
Annalise,F,8172
Alexandrea,F,8169
Lakesha,F,8168
Natalee,F,8164
Bobby,F,8159
Chantal,F,8141
Antionette,F,8127
Selma,F,8115
Joseph,F,8113
Odessa,F,8111
Joe,F,8098
Alia,F,8089
Sarina,F,8086
Isla,F,8065
Stevie,F,8062
Kadence,F,8057
Isabela,F,8047
Kennedi,F,8040
Lorri,F,8022
Amya,F,8005
Cristy,F,7997
Shanda,F,7991
Claudine,F,7965
Geri,F,7965
Coral,F,7939
Shakira,F,7937
Kendal,F,7929
Alex,F,7921
Ally,F,7912
Fallon,F,7911
Anabel,F,7904
Richard,F,7895
Jazmyn,F,7890
Zoie,F,7864
Charla,F,7863
Lucretia,F,7857
Alfreda,F,7823
Carli,F,7809
Lindy,F,7806
Jacquline,F,7804
Belen,F,7800
Thea,F,7789
Evangelina,F,7780
Margery,F,7777
Arely,F,7759
Venus,F,7753
Ryann,F,7724
Daniel,F,7722
Madonna,F,7719
Daria,F,7713
Marlys,F,7694
Cindi,F,7685
Delois,F,7682
Starla,F,7682
Malissa,F,7679
Adelyn,F,7659
Mireya,F,7652
Bree,F,7651
Arline,F,7650
Yazmin,F,7642
Katarina,F,7636
Lizeth,F,7636
Elma,F,7618
Jaida,F,7607
Sunny,F,7606
Sydnee,F,7584
Jaiden,F,7578
Virgie,F,7572
Aylin,F,7571
Kayley,F,7551
Journey,F,7527
Rowan,F,7522
Linnea,F,7503
Jeana,F,7500
Isabell,F,7478
Danita,F,7477
Kala,F,7457
Aja,F,7447
Shonda,F,7444
Dollie,F,7436
Kia,F,7434
Maliyah,F,7425
Amiyah,F,7419
Frieda,F,7404
Lolita,F,7402
Elana,F,7401
Iesha,F,7394
Ophelia,F,7388
Renita,F,7374
Destiney,F,7351
Pamala,F,7350
Candi,F,7338
Barbra,F,7314
Kianna,F,7303
Lashawn,F,7298
Aliya,F,7277
Alesha,F,7267
Renata,F,7262
Darby,F,7258
Dottie,F,7230
Halie,F,7230
Lissette,F,7230
Sharyn,F,7230
Darleen,F,7228
Corine,F,7220
Myla,F,7220
Zaria,F,7220
Destini,F,7214
Marcela,F,7205
Amina,F,7204
Dahlia,F,7197
Paloma,F,7192
Valorie,F,7188
Tamela,F,7181
Alesia,F,7180
Dorene,F,7170
Kaya,F,7154
Jaycee,F,7149
Ginny,F,7136
Aurelia,F,7124
Caylee,F,7123
Chandler,F,7107
Ami,F,7081
Estela,F,7078
Lyn,F,7071
Nan,F,7053
Treva,F,7040
Kaia,F,7029
Juliann,F,7025
Danelle,F,6999
Ronnie,F,6990
Tonja,F,6990
Joana,F,6983
Shelli,F,6981
Kalyn,F,6978
Laureen,F,6976
Brisa,F,6955
Sherlyn,F,6951
Star,F,6950
Aliza,F,6949
Yessenia,F,6946
Berenice,F,6926
Pattie,F,6925
Asha,F,6919
Maren,F,6903
Myah,F,6898
Sherrill,F,6882
Vivienne,F,6873
Michell,F,6867
Roseanne,F,6859
Charlee,F,6857
Emmalee,F,6857
Elliana,F,6845
Gilda,F,6842
Millicent,F,6825
Jamila,F,6820
Jaylene,F,6818
Niki,F,6812
Ivory,F,6807
Montana,F,6798
Davina,F,6794
Marilee,F,6790
Stefani,F,6788
Devyn,F,6784
Mira,F,6778
Raelynn,F,6773
Maryjo,F,6769
Freddie,F,6765
Catharine,F,6750
Jaylynn,F,6741
Adelina,F,6733
Alysa,F,6729
Rosella,F,6722
Rubi,F,6719
Freida,F,6718
Tosha,F,6712
Aiyana,F,6710
Ofelia,F,6705
Thomas,F,6685
Evie,F,6672
Susannah,F,6655
Jacey,F,6652
Kimora,F,6644
Lyndsay,F,6641
Charleen,F,6635
Kandice,F,6630
Giana,F,6629
Corrie,F,6626
Giuliana,F,6626
Louella,F,6625
Toby,F,6623
Zelda,F,6615
Concetta,F,6611
Aryanna,F,6610
Nikole,F,6608
Mariann,F,6604
Kisha,F,6601
Cecily,F,6600
Manuela,F,6593
Rosalee,F,6591
Xiomara,F,6582
Karley,F,6580
Siobhan,F,6565
Anthony,F,6560
Jayleen,F,6560
Doretha,F,6548
Tawana,F,6540
Salma,F,6531
Kenia,F,6530
Kaycee,F,6529
Elvia,F,6523
Kristian,F,6523
Flor,F,6516
Shyla,F,6510
Janeen,F,6505
Jaylin,F,6503
Salina,F,6497
Celestine,F,6496
Vikki,F,6486
Retha,F,6482
Alyse,F,6478
Rikki,F,6475
Jenelle,F,6474
Kamila,F,6474
Moira,F,6462
Nanci,F,6454
Krysta,F,6442
Cory,F,6441
Latosha,F,6441
Ruthann,F,6438
Eboni,F,6435
Dani,F,6430
Collette,F,6425
Corinna,F,6417
Aline,F,6416
Chantelle,F,6409
Gabriel,F,6408
Jaliyah,F,6404
Laquita,F,6398
Leandra,F,6397
Abril,F,6394
Kassie,F,6382
Allyssa,F,6377
Elyssa,F,6368
Ashely,F,6364
Kayleen,F,6350
Veda,F,6350
Sharla,F,6348
Merle,F,6342
Lelia,F,6335
Elida,F,6329
Eryn,F,6325
Demi,F,6321
Kinsey,F,6321
Aleena,F,6319
Luciana,F,6301
Lani,F,6296
Dania,F,6294
Theodora,F,6293
Stormy,F,6292
Kayli,F,6285
Yareli,F,6282
Anabelle,F,6280
Carleen,F,6272
Astrid,F,6268
Delphine,F,6259
Tena,F,6258
Joleen,F,6257
Annetta,F,6237
Juli,F,6234
Evelin,F,6232
Peggie,F,6232
Leta,F,6222
Unique,F,6222
Danae,F,6212
Karon,F,6208
Brylee,F,6196
Teressa,F,6192
Shameka,F,6190
Chiquita,F,6187
Leia,F,6186
Darci,F,6183
Kimber,F,6179
Britany,F,6178
Mimi,F,6165
Lexus,F,6161
Kayden,F,6156
Drew,F,6152
Lucero,F,6142
Maryam,F,6136
Adalynn,F,6124
Vanesa,F,6122
Kandace,F,6107
Winona,F,6103
Marlo,F,6081
Yaritza,F,6081
Chanda,F,6078
Addisyn,F,6071
Darian,F,6069
Terese,F,6061
Tristan,F,6060
Zara,F,6060
Lainey,F,6057
Shiloh,F,6057
Rowena,F,6053
Zariah,F,6052
Adriane,F,6038
Wilda,F,6034
Kaela,F,6027
Noelia,F,6004
Cordelia,F,5996
Nicki,F,5995
Brittni,F,5985
Kaliyah,F,5985
Joycelyn,F,5979
Georgianna,F,5974
Khadijah,F,5967
Madalynn,F,5966
Twyla,F,5950
Ariella,F,5928
Bonny,F,5922
Sariah,F,5919
Finley,F,5911
Carson,F,5907
Dawna,F,5897
Winter,F,5896
Audrina,F,5895
Marlyn,F,5893
Imelda,F,5883
Yaretzi,F,5880
Miah,F,5877
Felisha,F,5862
Keila,F,5860
Dayanara,F,5853
Shaylee,F,5852
Jessi,F,5851
Katerina,F,5851
Keyla,F,5841
Maribeth,F,5840
Sharonda,F,5838
Bettina,F,5835
Cinthia,F,5830
Blake,F,5829
Phoenix,F,5823
Carolynn,F,5818
Emerald,F,5816
Shaniya,F,5807
Jessika,F,5801
Lona,F,5798
Joey,F,5792
Nannette,F,5792
Shante,F,5790
Shyann,F,5788
Zelma,F,5788
Rosita,F,5785
Mercy,F,5780
Gracelyn,F,5774
Jackeline,F,5773
Bryn,F,5769
Lucile,F,5768
George,F,5763
Jaelynn,F,5762
Mckinley,F,5753
Jalisa,F,5752
Vickey,F,5743
Josette,F,5740
Margret,F,5737
Teena,F,5736
Anais,F,5735
Nedra,F,5716
Ivonne,F,5711
Mariel,F,5708
Nelly,F,5696
Rivka,F,5694
Sommer,F,5694
Nova,F,5693
Denisse,F,5692
Bryana,F,5687
Gerry,F,5683
Kaylen,F,5682
Selene,F,5677
Taliyah,F,5667
Maleah,F,5664
Bennie,F,5659
Venessa,F,5659
Johana,F,5655
Shay,F,5652
Brigid,F,5648
Kaylah,F,5643
Stephenie,F,5641
Ashli,F,5627
Breann,F,5619
Estefania,F,5615
Latricia,F,5611
Amaris,F,5607
Mellissa,F,5605
Evette,F,5604
Missy,F,5604
Lesli,F,5601
Maira,F,5595
Adria,F,5594
Danyelle,F,5593
Cathrine,F,5589
Shanika,F,5585
Cathie,F,5576
Carmelita,F,5572
Gaye,F,5567
Siena,F,5565
Armani,F,5561
Carolann,F,5553
Ivana,F,5550
Litzy,F,5549
Tressa,F,5549
Brigette,F,5546
Karolyn,F,5537
Marnie,F,5527
Sloane,F,5526
Aleta,F,5523
Emmy,F,5522
Jaylah,F,5513
Kristan,F,5512
Kandi,F,5511
Abigayle,F,5506
Sky,F,5503
Nicolle,F,5500
Emelia,F,5498
Rhianna,F,5497
Janay,F,5496
Calista,F,5490
Braelyn,F,5480
Keeley,F,5475
Jasmyn,F,5472
Cheryle,F,5469
Livia,F,5468
Reta,F,5466
Baby,F,5462
Miya,F,5461
Raelyn,F,5458
Adina,F,5448
Leigha,F,5445
Elia,F,5443
Brandee,F,5434
Gerri,F,5429
Matthew,F,5427
Socorro,F,5427
Corrina,F,5425
Saige,F,5421
Jonna,F,5405
Averie,F,5403
Karmen,F,5402
Jakayla,F,5398
Nichelle,F,5393
Andra,F,5392
Saniya,F,5391
Elouise,F,5382
Keshia,F,5380
Reanna,F,5370
Darcie,F,5347
Kelsea,F,5347
Samira,F,5343
Valery,F,5341
Yoselin,F,5338
Shelbi,F,5335
Lizabeth,F,5332
Carlotta,F,5328
Lilyana,F,5328
Sabina,F,5325
Serina,F,5321
Amberly,F,5320
Shelbie,F,5320
Katlin,F,5317
Lisbeth,F,5315
Eleanore,F,5310
Amiya,F,5304
Sheridan,F,5298
Dian,F,5297
Tanesha,F,5297
Jayde,F,5296
Yajaira,F,5291
Natalya,F,5287
Karie,F,5285
Kevin,F,5280
Caryl,F,5274
Charisse,F,5268
Brynlee,F,5262
Kandy,F,5262
Jenni,F,5254
Georgie,F,5249
Mickey,F,5249
Antonette,F,5241
Abagail,F,5240
Monserrat,F,5239
Tamar,F,5224
Nathaly,F,5223
Joellen,F,5222
Stephani,F,5215
Joi,F,5212
Melonie,F,5211
Judie,F,5208
Oralia,F,5206
Meg,F,5201
Sammie,F,5199
Kortney,F,5196
Tatianna,F,5191
Kesha,F,5185
Bambi,F,5169
Fawn,F,5166
Nannie,F,5164
Rosalia,F,5163
Jerilyn,F,5161
Leora,F,5160
Shannan,F,5160
Jacalyn,F,5159
Karma,F,5157
Domonique,F,5132
Sarahi,F,5129
Leyla,F,5122
Shaniqua,F,5117
Joanie,F,5115
Vernell,F,5108
Cami,F,5106
Shanta,F,5106
Latonia,F,5104
Georgiana,F,5100
Hailie,F,5099
Kaiya,F,5089
Roxane,F,5087
Donita,F,5084
Abigale,F,5080
Pennie,F,5078
Trena,F,5078
Jaylee,F,5062
Selah,F,5062
Madilynn,F,5051
Katia,F,5040
Chyna,F,5039
Shamika,F,5038
Aryana,F,5032
Shantell,F,5014
Lessie,F,5012
Sherie,F,5009
Sydni,F,5007
Louann,F,4999
Akira,F,4998
Aretha,F,4995
Jaidyn,F,4992
Jason,F,4992
Jessenia,F,4990
Devan,F,4986
Charley,F,4978
Linsey,F,4978
Jerrie,F,4972
Rona,F,4966
Candis,F,4962
Germaine,F,4961
Randy,F,4953
Flossie,F,4950
Cary,F,4945
Amelie,F,4944
Tawnya,F,4943
Delma,F,4942
Charissa,F,4935
Leisa,F,4922
Karis,F,4920
Areli,F,4919
Annalisa,F,4915
Lanette,F,4910
Yasmeen,F,4910
Breonna,F,4905
Priya,F,4903
Jannette,F,4902
Shira,F,4899
Carroll,F,4896
Windy,F,4896
Lauretta,F,4890
Vida,F,4887
Kalie,F,4886
Jocelynn,F,4885
Sydnie,F,4885
Marlen,F,4875
Frida,F,4871
Florine,F,4868
Violeta,F,4866
Nicola,F,4863
Cody,F,4862
Shara,F,4858
Lupita,F,4854
Joshua,F,4851
Enid,F,4843
Shae,F,4841
Isela,F,4840
Ember,F,4839
Geralyn,F,4837
Magdalene,F,4836
Lynsey,F,4832
Savana,F,4830
Jazmyne,F,4828
Dori,F,4821
Taya,F,4821
Jacquelynn,F,4812
Lonnie,F,4812
Leslee,F,4811
Ayesha,F,4810
Shanon,F,4808
Lavern,F,4801
Rihanna,F,4799
Cydney,F,4797
Deandra,F,4793
Fran,F,4792
Treasure,F,4792
Mai,F,4782
Yuliana,F,4782
Shirlene,F,4776
Kai,F,4769
Dasia,F,4767
Makena,F,4757
Roseanna,F,4751
Sunshine,F,4748
Jazlynn,F,4747
Rory,F,4747
Amirah,F,4746
Brea,F,4740
Salena,F,4738
Kacy,F,4736
Beryl,F,4734
Mika,F,4734
Jacque,F,4733
Carmel,F,4722
Evonne,F,4721
Nylah,F,4720
Saniyah,F,4714
Casie,F,4712
Eleni,F,4710
Lakeshia,F,4708
Brittanie,F,4707
Madisen,F,4702
Kati,F,4695
Brionna,F,4680
Jamya,F,4680
Lashanda,F,4674
Sarita,F,4673
Ashtyn,F,4670
Nyasia,F,4665
Chanelle,F,4662
Anjali,F,4658
Dorinda,F,4657
Jesica,F,4653
Ilana,F,4651
Racquel,F,4650
Krystina,F,4649
Heidy,F,4645
Reilly,F,4635
Shalonda,F,4632
Evelynn,F,4626
Ronna,F,4612
Venita,F,4609
Alize,F,4601
Lilianna,F,4599
Tarah,F,4597
Clementine,F,4595
Milan,F,4595
Jayna,F,4594
Yahaira,F,4590
Romona,F,4573
Alani,F,4567
Zion,F,4567
Caitlynn,F,4564
Brian,F,4562
Magaly,F,4558
Mellisa,F,4558
Myranda,F,4555
Malaysia,F,4554
Keara,F,4551
Tyesha,F,4551
Taniya,F,4548
Whitley,F,4548
Kenneth,F,4537
Pansy,F,4536
Nya,F,4531
Caleigh,F,4527
Alannah,F,4525
Meadow,F,4524
Cailyn,F,4521
Jaylyn,F,4521
Tayla,F,4519
Donnie,F,4514
Nila,F,4512
Jalyn,F,4510
Tanika,F,4509
Santana,F,4506
Ileana,F,4496
Annalee,F,4495
Aundrea,F,4495
Carin,F,4494
Gwyneth,F,4488
Anisa,F,4487
Jesenia,F,4484
Marin,F,4478
Wilhelmina,F,4478
Tresa,F,4477
Dorcas,F,4471
Iona,F,4467
Velda,F,4465
Lorine,F,4457
Steven,F,4457
Roni,F,4452
Pilar,F,4451
Alyssia,F,4450
Dalila,F,4450
Cherise,F,4448
Briley,F,4439
Hayleigh,F,4435
Andrew,F,4434
Shanell,F,4431
Campbell,F,4430
Aletha,F,4425
Carleigh,F,4424
Adilene,F,4423
Kalli,F,4421
Paul,F,4417
Lorinda,F,4416
Dedra,F,4415
Sanaa,F,4412
Kaylene,F,4407
Roma,F,4407
Mindi,F,4400
Debrah,F,4398
Julieta,F,4395
Tegan,F,4392
Xochitl,F,4386
Alene,F,4379
Daisha,F,4379
Sabra,F,4378
Eloisa,F,4375
Karri,F,4375
Farah,F,4368
Anitra,F,4367
Marita,F,4363
Mechelle,F,4359
Jaimee,F,4349
Celena,F,4348
Shiela,F,4346
Donald,F,4344
Noor,F,4339
Arden,F,4337
Jerrica,F,4336
Annelise,F,4333
Shani,F,4326
Ernestina,F,4325
Jeanetta,F,4325
Alba,F,4321
Hali,F,4320
Alva,F,4316
Britni,F,4315
Vada,F,4311
Cassondra,F,4310
Daryl,F,4304
Dorian,F,4303
Keli,F,4302
Timothy,F,4300
Maude,F,4298
Dusty,F,4296
Grecia,F,4296
Meryl,F,4295
Makaila,F,4284
Eric,F,4277
Mariyah,F,4270
Jonnie,F,4269
Cinda,F,4266
Laken,F,4264
Desire,F,4262
Anabella,F,4259
Brinley,F,4258
Migdalia,F,4258
Iyana,F,4249
Carolee,F,4248
Denisha,F,4248
Cristin,F,4242
Rayne,F,4239
Belle,F,4238
Jaci,F,4237
Renea,F,4228
Zina,F,4227
Mark,F,4223
Alexander,F,4221
Shanelle,F,4214
Hellen,F,4213
Jolynn,F,4213
Nathalia,F,4213
Estefany,F,4206
Kenyatta,F,4203
Hester,F,4201
Gisele,F,4200
Samatha,F,4197
Shasta,F,4197
Charli,F,4193
Crista,F,4193
Marti,F,4191
Ireland,F,4190
China,F,4188
Tawny,F,4185
Charline,F,4184
Augusta,F,4179
Catina,F,4177
Janey,F,4172
Berta,F,4171
Melony,F,4167
Shoshana,F,4167
Anjelica,F,4163
Carie,F,4158
Arlette,F,4157
Kenley,F,4156
Stephaine,F,4155
Anneliese,F,4149
Kirstie,F,4149
Aaron,F,4137
Cherri,F,4136
Linette,F,4135
Kya,F,4132
Jalynn,F,4130
Natali,F,4128
Lavon,F,4125
Soraya,F,4125
Chrissy,F,4119
Brandon,F,4117
Pricilla,F,4112
Kaylan,F,4109
Leesa,F,4107
Kyndall,F,4105
Leonor,F,4103
Sherryl,F,4103
Edie,F,4101
Deasia,F,4100
Shirlee,F,4093
Averi,F,4090
Ricki,F,4089
Monet,F,4071
Zella,F,4067
Tawanda,F,4058
Ivanna,F,4057
Lucie,F,4049
Julisa,F,4048
Kasie,F,4048
Jacinda,F,4046
Franchesca,F,4044
Malika,F,4032
Tiera,F,4019
Dannielle,F,4018
Sherita,F,4016
Lianna,F,4013
Galilea,F,4010
Suzy,F,4008
Tristen,F,4007
Aliana,F,4005
Cherrie,F,3998
Kylah,F,3995
Melia,F,3992
Suzann,F,3990
Austin,F,3983
Lanie,F,3983
Karlene,F,3980
Cristine,F,3978
Kendyl,F,3978
Tasia,F,3978
Elda,F,3975
Viridiana,F,3969
Nena,F,3968
Jammie,F,3965
Erlinda,F,3964
Toya,F,3964
Neha,F,3959
Belva,F,3956
Holley,F,3955
Chelsi,F,3954
Anastacia,F,3951
Cambria,F,3949
Azaria,F,3947
Malka,F,3947
Risa,F,3946
Darline,F,3935
Vernice,F,3935
Marleen,F,3932
Porsha,F,3931
Alexys,F,3930
Anisha,F,3930
Zena,F,3930
Billy,F,3928
Iman,F,3928
Krysten,F,3922
Chante,F,3920
Quiana,F,3918
Estefani,F,3917
Kathryne,F,3916
Magnolia,F,3911
Janeth,F,3908
Rana,F,3908
Nyah,F,3904
Tabetha,F,3900
Marylin,F,3899
Jocelyne,F,3896
Mikala,F,3894
Marty,F,3891
Elicia,F,3887
Kenisha,F,3884
Alethea,F,3882
Iyanna,F,3879
Tawanna,F,3874
Chiara,F,3873
Katlynn,F,3872
Priscila,F,3872
Dominque,F,3871
Arya,F,3866
Sharee,F,3866
Fonda,F,3863
Shavon,F,3858
Barb,F,3853
Sherilyn,F,3852
Yolonda,F,3851
Jasmyne,F,3849
Hadassah,F,3843
Jacqulyn,F,3843
Calli,F,3833
Charlize,F,3828
Davida,F,3826
Kindra,F,3825
Debi,F,3824
Kimberli,F,3824
Lissa,F,3822
Barbie,F,3818
Vivien,F,3815
Shawnee,F,3813
Mirna,F,3812
Jose,F,3803
Kameron,F,3801
Jordin,F,3798
Allene,F,3791
Meghann,F,3788
Delana,F,3785
Jerica,F,3784
Tangela,F,3782
Sharen,F,3781
Elianna,F,3778
Karsyn,F,3774
Kathlyn,F,3774
Demetra,F,3773
Emani,F,3772
Justin,F,3769
Dessie,F,3767
Infant,F,3763
Yamilet,F,3759
Carlyn,F,3757
Marjory,F,3755
Jailyn,F,3753
Liane,F,3747
Symone,F,3747
Mallorie,F,3740
Gigi,F,3736
Zainab,F,3735
Alvina,F,3734
Carrol,F,3734
Ronald,F,3733
Shreya,F,3730
Harlee,F,3729
Jaylen,F,3728
Adelynn,F,3722
Gisela,F,3720
Annabell,F,3719
Ardith,F,3717
Jamia,F,3717
Pearline,F,3715
Allegra,F,3713
Alisia,F,3707
Nikia,F,3703
Zahra,F,3696
Evan,F,3695
Raylene,F,3692
Kellee,F,3689
Nada,F,3686
Rina,F,3683
Agatha,F,3679
Kayle,F,3679
Page,F,3677
Lura,F,3662
Harriette,F,3659
Edward,F,3658
Raeann,F,3656
Riya,F,3654
Alexi,F,3653
Melvina,F,3652
Loriann,F,3651
Debbra,F,3644
Malaya,F,3643
Prudence,F,3638
Shianne,F,3637
Angelic,F,3636
Tomeka,F,3627
Kalee,F,3626
Blythe,F,3621
Stefany,F,3620
Jessa,F,3619
Yessica,F,3618
Lillianna,F,3614
Fanny,F,3613
Bristol,F,3607
Sawyer,F,3607
Tory,F,3607
Deneen,F,3603
Jeniffer,F,3603
Joselin,F,3603
Lu,F,3602
Loni,F,3600
Gearldine,F,3599
Kalia,F,3595
Kimberlie,F,3595
Kamilah,F,3592
Zuri,F,3592
Colby,F,3591
Randa,F,3588
Rachell,F,3581
Brittny,F,3578
Nereida,F,3577
Keyana,F,3574
Niya,F,3573
Christene,F,3571
Concepcion,F,3571
Halley,F,3569
Dionna,F,3566
Herlinda,F,3564
Jackelyn,F,3555
Delanie,F,3554
Suzie,F,3551
Christel,F,3549
Lita,F,3549
Aya,F,3544
Ines,F,3544
Keren,F,3544
Daniele,F,3542
Janene,F,3538
Janiah,F,3535
Audrianna,F,3531
Kiarra,F,3531
Jaquelin,F,3525
Ardis,F,3524
Lailah,F,3524
Cyndi,F,3522
Leonora,F,3522
Luana,F,3522
Michal,F,3518
Lavonda,F,3517
Jacki,F,3514
Lanita,F,3514
Nydia,F,3513
Bethanie,F,3511
Kamille,F,3508
Emmie,F,3505
Tenisha,F,3501
Tenley,F,3498
Jeffrey,F,3497
Layne,F,3497
Melani,F,3487
Arianne,F,3485
Bertie,F,3485
Leana,F,3484
Jonathan,F,3483
Evalyn,F,3480
Abrianna,F,3478
Zandra,F,3477
Deedee,F,3476
Glory,F,3476
Samaria,F,3474
Rianna,F,3470
Kyndal,F,3469
Malorie,F,3469
Sanjuanita,F,3468
Tiarra,F,3468
Tierney,F,3467
Chantell,F,3466
Tessie,F,3466
Edythe,F,3465
Kattie,F,3465
Charis,F,3462
Georgene,F,3459
Emmaline,F,3456
Carri,F,3454
Vernita,F,3454
Charlette,F,3452
Corie,F,3451
Larry,F,3451
Ayleen,F,3450
Karan,F,3450
Alora,F,3448
Michel,F,3448
Shanita,F,3447
Deonna,F,3442
Lane,F,3442
Alaysia,F,3440
Leatrice,F,3428
Shane,F,3422
Alyvia,F,3414
Milena,F,3414
Ellyn,F,3413
Annamaria,F,3412
Felice,F,3412
Tracee,F,3411
Shanae,F,3407
Jacie,F,3403
Bernita,F,3395
Leeanna,F,3394
Analisa,F,3393
Vilma,F,3392
Kirby,F,3388
Adyson,F,3378
Rolanda,F,3378
Sheron,F,3378
Cailin,F,3368
Merissa,F,3364
Annaliese,F,3362
Acacia,F,3357
Alea,F,3355
Joetta,F,3352
Paityn,F,3352
Angella,F,3350
Myesha,F,3347
Tyanna,F,3345
Magen,F,3344
Jeraldine,F,3338
Briella,F,3336
Keanna,F,3336
Suellen,F,3335
Audriana,F,3334
Dennise,F,3329
Erinn,F,3328
Aleigha,F,3324
Carma,F,3324
Emmalyn,F,3317
Karena,F,3317
Isha,F,3316
Jaymie,F,3311
Maile,F,3311
Destany,F,3302
Taniyah,F,3302
Kathlene,F,3301
Kimberlyn,F,3301
Elysia,F,3298
Makala,F,3297
Keyonna,F,3295
Kathaleen,F,3294
Cammie,F,3293
Hollis,F,3293
Afton,F,3292
Rachele,F,3291
Leighton,F,3283
Lettie,F,3283
Ciarra,F,3280
Aliah,F,3277
Brittaney,F,3275
Mickie,F,3270
Spring,F,3270
Zaniyah,F,3269
Marcelle,F,3268
Cailey,F,3267
Mazie,F,3266
Maurine,F,3265
Azucena,F,3264
Buffy,F,3263
Giavanna,F,3259
Larisa,F,3253
Karleigh,F,3252
Kera,F,3252
Lonna,F,3252
Laurene,F,3249
Britta,F,3245
Citlali,F,3244
Laylah,F,3243
Thomasina,F,3243
Alix,F,3242
Maiya,F,3241
Charisma,F,3240
Alli,F,3239
Devorah,F,3239
Sahara,F,3239
Evon,F,3234
Joseline,F,3233
Tamie,F,3232
Janett,F,3229
Brett,F,3228
Naima,F,3228
Mylee,F,3227
Leena,F,3225
Kiya,F,3223
Misha,F,3220
Yamileth,F,3220
Yulissa,F,3216
Madge,F,3215
Leighann,F,3214
Rebecka,F,3214
Candida,F,3212
Laraine,F,3211
Delisa,F,3210
Trudi,F,3210
Sana,F,3208
Bayleigh,F,3205
Echo,F,3205
Ronni,F,3205
Gary,F,3203
Sheyla,F,3203
Marni,F,3202
Caprice,F,3201
Una,F,3198
Analise,F,3197
Gaynell,F,3194
Chase,F,3192
Leota,F,3191
Cristi,F,3190
Kalynn,F,3186
Maudie,F,3186
Janaya,F,3183
Janee,F,3182
Marielle,F,3181
Alaya,F,3178
Caron,F,3177
Lesia,F,3175
Machelle,F,3172
Alayah,F,3163
Ima,F,3163
Bronwyn,F,3160
Emalee,F,3160
Keyanna,F,3159
Merri,F,3157
Tanna,F,3156
Vannessa,F,3153
Zulema,F,3153
Ashlea,F,3151
Jaslyn,F,3151
Pamella,F,3151
Kaytlin,F,3149
Kierstin,F,3149
Ariane,F,3148
Dorris,F,3145
Kecia,F,3145
Leatha,F,3145
Jaunita,F,3144
Jenae,F,3142
Lorelai,F,3139
Chassidy,F,3136
Clair,F,3133
Andi,F,3132
Loreen,F,3129
Lexis,F,3125
Magali,F,3123
Mahogany,F,3123
Lavina,F,3121
Gene,F,3113
Latesha,F,3109
Birdie,F,3107
Jacy,F,3105
Natosha,F,3105
Nickie,F,3104
Malina,F,3103
River,F,3103
Dasha,F,3100
Lili,F,3100
Zora,F,3100
Brieanna,F,3098
Shaun,F,3097
Blakely,F,3092
Danya,F,3091
Shonna,F,3089
Norene,F,3088
Amia,F,3085
Cloe,F,3084
Codi,F,3083
Krystin,F,3082
Rylan,F,3077
Larae,F,3076
Sloan,F,3075
Azalea,F,3074
Nilda,F,3074
Autum,F,3071
Philomena,F,3068
Sari,F,3068
Soledad,F,3066
Breeanna,F,3063
Jodee,F,3063
Norine,F,3063
Jonelle,F,3061
Malena,F,3061
Ria,F,3061
Teresita,F,3060
Kaelynn,F,3052
Julieann,F,3047
Kelcie,F,3045
Aiyanna,F,3044
Gussie,F,3042
Haydee,F,3042
Leeanne,F,3039
Karolina,F,3035
Zaira,F,3035
Joella,F,3034
Trish,F,3034
Ariah,F,3029
Hortencia,F,3029
Chelsy,F,3025
Jacinta,F,3025
Adelle,F,3023
Harlie,F,3022
Verla,F,3020
Shandra,F,3018
Jaleesa,F,3010
Reece,F,3010
Odalys,F,3007
Izabelle,F,3003
Milissa,F,3003
Diya,F,3001
Jacquelyne,F,2997
Wynter,F,2997
Vianey,F,2996
Kailynn,F,2994
Jordynn,F,2991
Margarett,F,2990
Samiyah,F,2990
Jaycie,F,2987
Honey,F,2985
Yanira,F,2984
Johnny,F,2983
Gracelynn,F,2982
Jalissa,F,2982
Rileigh,F,2982
Nicholas,F,2981
Analia,F,2979
Candie,F,2977
Carisa,F,2976
Shaelyn,F,2974
Baylie,F,2973
Debbi,F,2972
Ira,F,2972
Sequoia,F,2972
Candyce,F,2971
Dreama,F,2969
Karah,F,2969
